ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Norrie C.,Watanuki Y.,13.0,117.0,2725.0,502.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.24,4.57,1.28,4.57,1.23,4.16
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Cachin P.,Cerundolo F.,67.0,30.0,767.0,1235.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.44,1.36,3.6,1.37,3.38,1.32
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Garin C.,Kecmanovic M.,73.0,33.0,723.0,1170.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.91,1.91,1.88,2.04,2.1,2.07,1.86,1.94
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Tiafoe F.,Etcheverry T.,11.0,59.0,2870.0,814.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.61,2.48,1.63,2.48,1.59,2.35
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,De Minaur A.,Cecchinato M.,19.0,85.0,1995.0,688.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.89,1.51,2.89,1.45,2.73
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Baez S.,Giron M.,31.0,61.0,1190.0,801.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.63,2.44,1.63,2.5,1.56,2.41
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Lajovic D.,Auger-Aliassime F.,40.0,9.0,994.0,3405.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.73,2.11,1.81,2.21,1.81,2.11,1.72
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Karatsev A.,Van De Zandschulp B.,121.0,29.0,497.0,1390.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.67,1.54,2.8,1.54,2.63,1.48
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Safiullin R.,Paul T.,112.0,17.0,525.0,2070.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.74,1.52,2.75,1.56,2.61,1.49
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Medvedev D.,Vavassori A.,3.0,164.0,5240.0,369.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,7.57,1.12,7.85,1.11,6.75
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Struff J.L.,Shelton B.,65.0,38.0,779.0,1042.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.4,3.21,1.46,3.21,1.4,2.92
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Shevchenko A.,Lehecka J.,96.0,37.0,610.0,1046.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.0,1.45,3.2,1.47,2.93,1.4
27,Madrid,Mutua Madrid Open,2023-04-29,Masters 1000,Outdoor,Clay,2nd Round,3.0,Zapata Miralles B.,Evans D.,42.0,24.0,958.0,1560.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.15,1.79,2.17,1.81,2.1,1.73
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Munar J.,Arnaldi M.,88.0,105.0,666.0,556.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.8,2.12,1.81,2.12,1.87,2.02,1.8
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Khachanov K.,Bautista Agut R.,12.0,25.0,2855.0,1475.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.61,2.48,1.64,2.48,1.58,2.36
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Rublev A.,Nishioka Y.,6.0,34.0,4280.0,1138.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.21,5.14,1.23,5.5,1.18,4.87
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Zverev A.,Grenier H.,16.0,128.0,2140.0,466.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.13,7.48,1.13,8.4,1.1,7.04
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Coric B.,Hurkacz H.,20.0,15.0,1890.0,2660.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.83,1.49,2.85,1.54,2.69,1.46
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Alcaraz C.,Dimitrov G.,2.0,32.0,6770.0,1170.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.09,9.42,1.1,9.7,1.08,7.92
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Altmaier D.,Hanfmann Y.,92.0,108.0,633.0,548.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.88,1.48,2.9,1.5,2.76,1.44
27,Madrid,Mutua Madrid Open,2023-04-30,Masters 1000,Outdoor,Clay,3rd Round,3.0,Davidovich Fokina A.,Rune H.,35.0,7.0,1095.0,4070.0,7.0,6.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.75,1.44,2.91,1.47,2.92,1.52,2.68,1.47
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Tsitsipas S.,Baez S.,5.0,31.0,5195.0,1190.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.5,1.17,5.79,1.17,6.07,1.15,5.36
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Zhang Zh.,Norrie C.,99.0,13.0,606.0,2725.0,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.33,1.22,4.23,1.27,4.5,1.27,4.17,1.23
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Fritz T.,Garin C.,10.0,73.0,3290.0,723.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.51,2.75,1.54,2.8,1.47,2.67
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Cachin P.,Tiafoe F.,67.0,11.0,767.0,2870.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.91,1.3,4.0,1.32,3.62,1.29
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Zapata Miralles B.,Safiullin R.,42.0,112.0,958.0,525.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.68,2.34,1.75,2.6,1.62,2.29
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Struff J.L.,Lajovic D.,65.0,40.0,779.0,994.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.67,2.25,1.72,2.3,1.73,2.2,1.67
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Medvedev D.,Shevchenko A.,3.0,96.0,5240.0,610.0,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,1.13,6.0,1.16,6.27,1.18,6.76,1.14,5.71
27,Madrid,Mutua Madrid Open,2023-05-01,Masters 1000,Outdoor,Clay,3rd Round,3.0,Karatsev A.,De Minaur A.,121.0,19.0,497.0,1995.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.38,1.57,2.46,1.62,2.5,1.62,2.39,1.57
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Struff J.L.,Cachin P.,65.0,67.0,779.0,767.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.62,2.3,1.68,2.32,1.75,2.35,1.65,2.24
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Tsitsipas S.,Zapata Miralles B.,5.0,42.0,5195.0,958.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,5.91,1.18,6.05,1.15,5.38
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Zhang Zh.,Fritz T.,99.0,10.0,606.0,3290.0,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.0,1.17,6.44,1.15,6.65,1.24,5.56,1.15
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Coric B.,Davidovich Fokina A.,20.0,35.0,1890.0,1095.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.57,1.57,2.61,1.58,2.47,1.54
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Alcaraz C.,Zverev A.,2.0,16.0,6770.0,2140.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.59,1.26,4.59,1.22,4.2
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Khachanov K.,Rublev A.,12.0,6.0,2855.0,4280.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.71,1.53,2.79,1.55,2.62,1.49
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Altmaier D.,Munar J.,92.0,88.0,633.0,666.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.4,1.65,2.45,1.69,2.33,1.6
27,Madrid,Mutua Madrid Open,2023-05-02,Masters 1000,Outdoor,Clay,4th Round,3.0,Karatsev A.,Medvedev D.,121.0,3.0,497.0,5240.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.81,1.31,4.0,1.35,3.52,1.3
27,Madrid,Mutua Madrid Open,2023-05-03,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Alcaraz C.,Khachanov K.,2.0,12.0,6770.0,2855.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.11,8.15,1.11,10.6,1.07,8.42
27,Madrid,Mutua Madrid Open,2023-05-03,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Coric B.,Altmaier D.,20.0,92.0,1890.0,633.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.52,2.73,1.61,2.75,1.51,2.57
27,Madrid,Mutua Madrid Open,2023-05-04,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Karatsev A.,Zhang Zh.,121.0,99.0,497.0,606.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.67,2.35,1.68,2.57,1.59,2.35
27,Madrid,Mutua Madrid Open,2023-05-04,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Struff J.L.,Tsitsipas S.,65.0,5.0,779.0,5195.0,7.0,6.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,4.5,1.2,4.93,1.2,5.35,1.23,4.7,1.19
27,Madrid,Mutua Madrid Open,2023-05-05,Masters 1000,Outdoor,Clay,Semifinals,3.0,Alcaraz C.,Coric B.,2.0,20.0,6770.0,1890.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.08,10.65,1.12,10.65,1.07,8.59
27,Madrid,Mutua Madrid Open,2023-05-05,Masters 1000,Outdoor,Clay,Semifinals,3.0,Struff J.L.,Karatsev A.,65.0,121.0,779.0,497.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.11,1.82,2.17,1.85,2.03,1.79
27,Madrid,Mutua Madrid Open,2023-05-07,Masters 1000,Outdoor,Clay,The Final,3.0,Alcaraz C.,Struff J.L.,2.0,65.0,6770.0,779.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.06,10.0,1.08,11.06,1.09,12.75,1.06,9.47
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Popyrin A.,O Connell C.,77.0,78.0,726.0,724.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.89,2.0,1.89,2.07,1.83,1.97
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Kokkinakis T.,Munar J.,104.0,75.0,576.0,740.0,4.0,2.0,,,,,,,,,0.0,0.0,Retired,1.73,2.1,1.77,2.16,1.78,2.23,1.71,2.13
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Safiullin R.,Giron M.,103.0,60.0,586.0,826.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.63,2.4,1.7,2.44,1.59,2.35
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Garin C.,Cachin P.,79.0,68.0,723.0,777.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.38,1.75,2.19,1.75,2.4,1.62,2.29
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Rinderknech A.,Cobolli F.,89.0,183.0,711.0,327.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.99,1.44,3.2,1.45,2.93,1.4
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Fils A.,Cerundolo J.M.,119.0,105.0,520.0,575.0,6.0,1.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.91,1.98,1.91,2.1,1.84,1.96
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Barrere G.,Nakashima B.,63.0,47.0,813.0,902.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.15,1.78,2.25,1.78,2.12,1.72
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Fognini F.,Murray A.,130.0,42.0,468.0,965.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.51,1.59,2.75,1.59,2.56,1.5
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Bublik A.,Martinez P.,49.0,142.0,880.0,416.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.22,1.73,2.26,1.79,2.14,1.71
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Djere L.,Lestienne C.,62.0,70.0,825.0,768.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,1.13,6.0,1.15,6.47,1.2,6.47,1.14,5.59
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Wu Y.,Gasquet R.,57.0,44.0,838.0,931.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,3.11,1.41,3.16,1.43,2.98,1.39
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Baez S.,Varillas J.P.,40.0,97.0,985.0,638.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.47,2.86,1.49,3.05,1.41,2.91
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Etcheverry T.,Van Assche L.,61.0,85.0,826.0,716.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.7,2.27,1.75,2.3,1.66,2.23
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Fucsovics M.,Krajinovic F.,92.0,74.0,691.0,741.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.9,1.99,1.91,2.05,1.86,1.95
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Wawrinka S.,Ivashka I.,84.0,73.0,717.0,741.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.52,2.71,1.62,2.8,1.5,2.6
28,Rome,Internazionali BNL d'Italia,2023-05-10,Masters 1000,Outdoor,Clay,1st Round,3.0,Muller A.,Edmund K.,100.0,473.0,605.0,85.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.21,1.28,4.21,1.24,3.98
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Arnaldi M.,Schwartzman D.,99.0,91.0,608.0,695.0,6.0,1.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.65,2.37,1.65,2.5,1.6,2.33
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Molcan A.,Napolitano S.,59.0,555.0,830.0,62.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.17,5.0,1.19,5.23,1.24,5.64,1.17,5.0
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Wolf J.J.,Grenier H.,54.0,124.0,860.0,504.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.76,2.17,1.76,2.4,1.68,2.18
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Marozsan F.,Moutet C.,135.0,67.0,441.0,781.0,6.0,0.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.38,1.64,2.38,1.66,2.5,1.6,2.32
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Borges N.,Lajovic D.,88.0,46.0,713.0,924.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.26,1.38,3.32,1.4,3.11,1.36
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Sonego L.,Chardy J.,48.0,591.0,890.0,55.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.12,7.47,1.13,8.3,1.1,6.86
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Passaro F.,72.0,126.0,745.0,499.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.86,2.03,1.95,2.03,1.82,1.97
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Pella G.,Cressy M.,484.0,41.0,80.0,985.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.01,1.88,2.01,1.94,1.96,1.84
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Hanfmann Y.,Jarry N.,101.0,56.0,602.0,852.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.94,1.94,2.05,1.96,1.96,1.84
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Ruusuvuori E.,Humbert U.,43.0,50.0,957.0,877.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.62,2.3,1.7,2.26,1.7,2.6,1.62,2.27
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Goffin D.,Nardi L.,107.0,151.0,570.0,392.0,3.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.63,1.55,2.6,1.61,2.73,1.5,2.58
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Monteiro T.,Mannarino A.,98.0,45.0,627.0,927.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.52,2.71,1.54,2.92,1.46,2.72
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Kubler J.,Huesler M.A.,66.0,82.0,782.0,720.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.94,1.94,1.94,2.12,1.86,1.94
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Carballes Baena R.,Dellien H.,51.0,157.0,876.0,374.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.88,1.5,3.1,1.43,2.79
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Altmaier D.,Zeppieri G.,65.0,120.0,792.0,513.0,7.0,6.0,4.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.53,2.5,1.52,2.7,1.57,2.73,1.51,2.55
28,Rome,Internazionali BNL d'Italia,2023-05-11,Masters 1000,Outdoor,Clay,1st Round,3.0,Cecchinato M.,Mcdonald M.,83.0,55.0,720.0,855.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.69,2.28,1.71,2.4,1.64,2.25
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Djokovic N.,Etcheverry T.,1.0,61.0,6775.0,826.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.13,7.11,1.14,7.25,1.11,6.45
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Bublik A.,Shelton B.,49.0,35.0,880.0,1095.0,6.0,4.0,1.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.73,2.36,1.67,2.39,1.78,2.22,1.66
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Garin C.,Paul T.,79.0,17.0,723.0,2170.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.88,2.02,1.91,2.11,1.83,1.96
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Fognini F.,Kecmanovic M.,130.0,37.0,468.0,1055.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.6,1.56,2.75,1.58,2.52,1.52
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Barrere G.,Khachanov K.,63.0,11.0,813.0,3025.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,5.5,1.14,5.72,1.18,5.8,1.18,5.32,1.15
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Djere L.,Van De Zandschulp B.,62.0,30.0,825.0,1250.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.87,2.04,1.91,2.06,1.81,1.99
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Safiullin R.,Korda S.,103.0,29.0,586.0,1265.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.7,2.29,1.75,2.3,1.68,2.19
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Sinner J.,Kokkinakis T.,8.0,104.0,3525.0,576.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,7.03,1.14,7.03,1.12,6.21
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Shevchenko A.,Baez S.,93.0,40.0,657.0,985.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,3.29,1.39,3.29,1.54,2.91,1.41
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Fucsovics M.,De Minaur A.,92.0,18.0,691.0,1995.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.49,1.61,2.49,1.66,2.31,1.6
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Cerundolo F.,Wu Y.,31.0,57.0,1200.0,838.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.2,1.42,3.13,1.42,3.76,1.35,3.22
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Norrie C.,Muller A.,13.0,100.0,2680.0,605.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.35,3.49,1.36,3.7,1.32,3.34
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Popyrin A.,Auger-Aliassime F.,77.0,10.0,726.0,3235.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,3.2,1.36,2.71,1.53,3.2,1.53,2.88,1.41
28,Rome,Internazionali BNL d'Italia,2023-05-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Rune H.,Fils A.,7.0,119.0,3865.0,520.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.21,5.14,1.21,5.5,1.17,4.93
